table_name,column_name,data_type,is_nullable
vbap,prodh_univ_sales_det_origin,STRING,YES
vbap,prodh_univ_batdet_parnt_nodid,STRING,YES
vbap,prodh_univ_batdet_det_origin,STRING,YES
vbap,zwert,NUMERIC,YES
vbap,zmeng,NUMERIC,YES
vbap,zieme,STRING,YES
vbap,umziz,NUMERIC,YES
vbap,umzin,NUMERIC,YES
vbap,meins,STRING,YES
vbap,smeng,NUMERIC,YES
vbap,ablfz,NUMERIC,YES
vbap,abdat,DATE,YES
vbap,absfz,NUMERIC,YES
vbap,posex,STRING,YES
vbap,kdmat,STRING,YES
vbap,kbver,NUMERIC,YES
vbap,kever,NUMERIC,YES
vbap,vkgru,STRING,YES
vbap,vkaus,STRING,YES
vbap,grkor,STRING,YES
vbap,fmeng,STRING,YES
vbap,uebtk,STRING,YES
vbap,uebto,NUMERIC,YES
vbap,untto,NUMERIC,YES
vbap,faksp,STRING,YES
vbap,atpkz,STRING,YES
vbap,rkfkf,STRING,YES
vbap,spart,STRING,YES
vbap,gsber,STRING,YES
vbap,netwr,NUMERIC,YES
vbap,waerk,STRING,YES
vbap,antlf,NUMERIC,YES
vbap,kztlf,STRING,YES
vbap,chspl,STRING,YES
vbap,kwmeng,NUMERIC,YES
vbap,lsmeng,NUMERIC,YES
vbap,kbmeng,NUMERIC,YES
vbap,klmeng,NUMERIC,YES
vbap,vrkme,STRING,YES
vbap,umvkz,NUMERIC,YES
vbap,umvkn,NUMERIC,YES
vbap,brgew,NUMERIC,YES
vbap,ntgew,NUMERIC,YES
vbap,gewei,STRING,YES
vbap,volum,NUMERIC,YES
vbap,voleh,STRING,YES
vbap,vbelv,STRING,YES
vbap,posnv,STRING,YES
vbap,vgbel,STRING,YES
vbap,vgpos,STRING,YES
vbap,voref,STRING,YES
vbap,upflu,STRING,YES
vbap,erlre,STRING,YES
vbap,lprio,STRING,YES
vbap,werks,STRING,YES
vbap,lgort,STRING,YES
vbap,vstel,STRING,YES
vbap,route,STRING,YES
vbap,stkey,STRING,YES
vbap,stdat,DATE,YES
vbap,stlnr,STRING,YES
vbap,stpos,NUMERIC,YES
vbap,awahr,STRING,YES
vbap,erdat,DATE,YES
vbap,ernam,STRING,YES
vbap,erzet,TIME,YES
vbap,taxm1,STRING,YES
vbap,taxm2,STRING,YES
vbap,taxm3,STRING,YES
vbap,taxm4,STRING,YES
vbap,taxm5,STRING,YES
vbap,taxm6,STRING,YES
vbap,taxm7,STRING,YES
vbap,taxm8,STRING,YES
vbap,taxm9,STRING,YES
vbap,vbeaf,NUMERIC,YES
vbap,vbeav,NUMERIC,YES
vbap,vgref,STRING,YES
vbap,netpr,NUMERIC,YES
vbap,kpein,NUMERIC,YES
vbap,kmein,STRING,YES
vbap,shkzg,STRING,YES
vbap,sktof,STRING,YES
vbap,mtvfp,STRING,YES
vbap,sumbd,STRING,YES
vbap,kondm,STRING,YES
vbap,ktgrm,STRING,YES
vbap,bonus,STRING,YES
vbap,provg,STRING,YES
vbap,eannr,STRING,YES
vbap,prsok,STRING,YES
vbap,bwtar,STRING,YES
vbap,bwtex,STRING,YES
vbap,xchpf,STRING,YES
vbap,xchar,STRING,YES
vbap,lfmng,NUMERIC,YES
vbap,stafo,STRING,YES
vbap,wavwr,NUMERIC,YES
vbap,kzwi1,NUMERIC,YES
vbap,kzwi2,NUMERIC,YES
vbap,kzwi3,NUMERIC,YES
vbap,kzwi4,NUMERIC,YES
vbap,kzwi5,NUMERIC,YES
vbap,kzwi6,NUMERIC,YES
vbap,stcur,NUMERIC,YES
vbap,aedat,DATE,YES
vbap,ean11,STRING,YES
vbap,fixmg,STRING,YES
vbap,prctr,STRING,YES
vbap,mvgr1,STRING,YES
vbap,mvgr2,STRING,YES
vbap,mvgr3,STRING,YES
vbap,mvgr4,STRING,YES
vbap,mvgr5,STRING,YES
vbap,kmpmg,NUMERIC,YES
vbap,sugrd,STRING,YES
vbap,sobkz,STRING,YES
vbap,vpzuo,STRING,YES
vbap,paobjnr,STRING,YES
vbap,freeze_paobjnr,STRING,YES
vbap,ps_psp_pnr,STRING,YES
vbap,aufnr,STRING,YES
vbap,vpmat,STRING,YES
vbap,vpwrk,STRING,YES
vbap,prbme,STRING,YES
vbap,umref,FLOAT64,YES
vbap,knttp,STRING,YES
vbap,kzvbr,STRING,YES
vbap,sernr,STRING,YES
vbap,objnr,STRING,YES
vbap,abgrs,STRING,YES
vbap,bedae,STRING,YES
vbap,cmpre,NUMERIC,YES
vbap,cmtfg,STRING,YES
vbap,cmpnt,STRING,YES
vbap,cmkua,NUMERIC,YES
vbap,cuobj,STRING,YES
vbap,cuobj_ch,STRING,YES
vbap,cepok,STRING,YES
vbap,koupd,STRING,YES
vbap,serail,STRING,YES
vbap,anzsn,INT64,YES
vbap,nachl,STRING,YES
vbap,magrv,STRING,YES
vbap,mprok,STRING,YES
vbap,vgtyp,STRING,YES
vbap,prosa,STRING,YES
vbap,uepvw,STRING,YES
vbap,kalnr,STRING,YES
vbap,klvar,STRING,YES
vbap,sposn,STRING,YES
vbap,kowrr,STRING,YES
vbap,stadat,DATE,YES
vbap,exart,STRING,YES
vbap,prefe,STRING,YES
vbap,knumh,STRING,YES
vbap,clint,STRING,YES
vbap,chmvs,STRING,YES
vbap,stlty,STRING,YES
vbap,stlkn,STRING,YES
vbap,stpoz,STRING,YES
vbap,stman,STRING,YES
vbap,zschl_k,STRING,YES
vbap,kalsm_k,STRING,YES
vbap,kalvar,STRING,YES
vbap,kosch,STRING,YES
vbap,upmat,STRING,YES
vbap,ukonm,STRING,YES
vbap,mfrgr,STRING,YES
vbap,plavo,STRING,YES
vbap,kannr,STRING,YES
vbap,cmpre_flt,FLOAT64,YES
vbap,abfor,STRING,YES
vbap,abges,FLOAT64,YES
vbap,j_1bcfop,STRING,YES
vbap,j_1btaxlw1,STRING,YES
vbap,j_1btaxlw2,STRING,YES
vbap,j_1btxsdc,STRING,YES
vbap,wktnr,STRING,YES
vbap,wktps,STRING,YES
vbap,skopf,STRING,YES
vbap,kzbws,STRING,YES
vbap,wgru1,STRING,YES
vbap,wgru2,STRING,YES
vbap,knuma_pi,STRING,YES
vbap,knuma_ag,STRING,YES
vbap,kzfme,STRING,YES
vbap,lstanr,STRING,YES
vbap,techs,STRING,YES
vbap,mwsbp,NUMERIC,YES
vbap,berid,STRING,YES
vbap,pctrf,STRING,YES
vbap,logsys_ext,STRING,YES
vbap,j_1btaxlw3,STRING,YES
vbap,j_1btaxlw4,STRING,YES
vbap,j_1btaxlw5,STRING,YES
vbap,stockloc,STRING,YES
vbap,sloctype,STRING,YES
vbap,msr_ret_reason,STRING,YES
vbap,msr_refund_code,STRING,YES
vbap,msr_approv_block,STRING,YES
vbap,nrab_knumh,STRING,YES
vbap,trmrisk_relevant,STRING,YES
vbap,sgt_rcat,STRING,YES
vbap,vbkd_posnr,STRING,YES
vbap,veda_posnr,STRING,YES
vbap,handoverloc,STRING,YES
vbap,ext_ref_item_id,STRING,YES
vbap,handoverdate,DATE,YES
vbap,handovertime,TIME,YES
vbap,tc_aut_det,STRING,YES
vbap,manual_tc_reason,STRING,YES
vbap,fiscal_incentive,STRING,YES
vbap,tax_subject_st,STRING,YES
vbap,fiscal_incentive_id,STRING,YES
vbap,spcsto,STRING,YES
vbap,revacc_refid,STRING,YES
vbap,revacc_reftype,STRING,YES
vbap,dataaging,DATE,YES
vbap,absta,STRING,YES
vbap,besta,STRING,YES
vbap,cmppi,STRING,YES
vbap,cmppj,STRING,YES
vbap,costa,STRING,YES
vbap,dcsta,STRING,YES
vbap,fksaa,STRING,YES
vbap,fssta,STRING,YES
vbap,gbsta,STRING,YES
vbap,lfgsa,STRING,YES
vbap,lfsta,STRING,YES
vbap,lssta,STRING,YES
vbap,manek,STRING,YES
vbap,rfgsa,STRING,YES
vbap,rfsta,STRING,YES
vbap,uvall,STRING,YES
vbap,uvfak,STRING,YES
vbap,uvprs,STRING,YES
vbap,uvvlk,STRING,YES
vbap,uvp01,STRING,YES
vbap,uvp02,STRING,YES
vbap,uvp03,STRING,YES
vbap,uvp04,STRING,YES
vbap,uvp05,STRING,YES
vbap,wbsta,STRING,YES
vbap,emcst,STRING,YES
vbap,slcst,STRING,YES
vbap,total_lccst,STRING,YES
vbap,pcsta,STRING,YES
vbap,dgsta,STRING,YES
vbap,sdssta,STRING,YES
vbap,dp_clear_sta_itm,STRING,YES
vbap,cmtd_deliv_date,DATE,YES
vbap,cmtd_deliv_creadate,DATE,YES
vbap,cmtd_deliv_qty_su,NUMERIC,YES
vbap,delivery_date_type_rule,STRING,YES
vbap,reqqty_bu,NUMERIC,YES
vbap,handle,STRING,YES
vbap,pbs_state,STRING,YES
vbap,ifrs15_relevance,STRING,YES
vbap,ifrs15_total_ssp,NUMERIC,YES
vbap,revfp,STRING,YES
vbap,capped_net_amount,NUMERIC,YES
vbap,capped_net_amount_alert_thld,STRING,YES
vbap,cats_overtime_category,STRING,YES
vbap,session_creation_date,DATE,YES
vbap,session_creation_time,TIME,YES
vbap,original_plant,STRING,YES
vbap,atp_abc_substitution_status,STRING,YES
vbap,transit_plant,STRING,YES
vbap,reason_code,STRING,YES
vbap,dummy_slsdocitem_incl_eew_ps,STRING,YES
vbap,po_quan,NUMERIC,YES
vbap,po_unit,STRING,YES
vbap,mill_se_gposn,STRING,YES
vbap,mill_batch_sel_f,STRING,YES
vbap,vbtyp_ana,STRING,YES
vbap,auart_ana,STRING,YES
vbap,vkorg_ana,STRING,YES
vbap,vtweg_ana,STRING,YES
vbap,spart_ana,STRING,YES
vbap,vkbur_ana,STRING,YES
vbap,vkgrp_ana,STRING,YES
vbap,augru_ana,STRING,YES
vbap,audat_ana,DATE,YES
vbap,kvgr1_ana,STRING,YES
vbap,kvgr2_ana,STRING,YES
vbap,kvgr3_ana,STRING,YES
vbap,kvgr4_ana,STRING,YES
vbap,kvgr5_ana,STRING,YES
vbap,vdatu_ana,DATE,YES
vbap,vsbed_ana,STRING,YES
vbap,kunnr_ana,STRING,YES
vbap,knumv_ana,STRING,YES
vbap,bzirk_ana,STRING,YES
vbap,bstkd_ana,STRING,YES
vbap,kdgrp_ana,STRING,YES
vbap,vsart_ana,STRING,YES
vbap,fkdat_ana,DATE,YES
vbap,fplnr_ana,STRING,YES
vbap,kunwe_ana,STRING,YES
vbap,kunre_ana,STRING,YES
vbap,perve_ana,STRING,YES
vbap,perzm_ana,STRING,YES
vbap,kunrg_ana,STRING,YES
vbap,service_doc_type,STRING,YES
vbap,service_doc_id,STRING,YES
vbap,service_doc_item_id,STRING,YES
vbap,solution_order_id,STRING,YES
vbap,solution_order_itm_id,STRING,YES
vbap,glo_log_ref1_it,STRING,YES
vbap,txs_business_transaction,STRING,YES
vbap,txs_material_usage,STRING,YES
vbap,txs_usage_purpose,STRING,YES
vbap,cpd_updat,NUMERIC,YES
vbap,zapcgki,STRING,YES
vbap,apcgk_extendi,STRING,YES
vbap,zabdati,DATE,YES
vbap,aufpl_olc,STRING,YES
vbap,aplzl_olc,STRING,YES
vbap,ad01profnr,STRING,YES
vbap,admoi,STRING,YES
vbap,adicc,STRING,YES
vbap,adpri,STRING,YES
vbap,addns,STRING,YES
vbap,adacn,STRING,YES
vbap,assignment_priority,STRING,YES
vbap,arun_group_prio,STRING,YES
vbap,labsg,STRING,YES
vbap,fabsg,STRING,YES
vbap,pr_l_l,STRING,YES
vbap,pr_f_f,STRING,YES
vbap,pr_f_l,STRING,YES
vbap,ferc_ind,STRING,YES
vbap,fsh_season_year,STRING,YES
vbap,fsh_season,STRING,YES
vbap,fsh_collection,STRING,YES
vbap,fsh_theme,STRING,YES
vbap,fsh_crsd,STRING,YES
vbap,fsh_searef,STRING,YES
vbap,fsh_candate,DATE,YES
vbap,fsh_psm_pfm_split,STRING,YES
vbap,fsh_vas_rel,STRING,YES
vbap,fsh_vas_prnt_id,STRING,YES
vbap,fsh_transaction,STRING,YES
vbap,fsh_item_group,STRING,YES
vbap,fsh_item,STRING,YES
vbap,fsh_vasref,STRING,YES
vbap,fsh_grid_cond_rec,STRING,YES
vbap,fsh_pqr_uepos,STRING,YES
vbap,rfm_scc_indicator,STRING,YES
vbap,kostl,STRING,YES
vbap,fonds,STRING,YES
vbap,fistl,STRING,YES
vbap,fkber,STRING,YES
vbap,grant_nbr,STRING,YES
vbap,budget_pd,STRING,YES
vbap,iuid_relevant,STRING,YES
vbap,equnr,STRING,YES
vbap,eqart,STRING,YES
vbap,j_3glvart,STRING,YES
vbap,j_3gdatvo,DATE,YES
vbap,j_3gdatbi,DATE,YES
vbap,j_3gbelnri,STRING,YES
vbap,j_3gposnri,STRING,YES
vbap,prs_objnr,STRING,YES
vbap,prs_sd_spsnr,STRING,YES
vbap,prs_work_period,STRING,YES
vbap,tas,STRING,YES
vbap,betc,STRING,YES
vbap,mod_allow,STRING,YES
vbap,cancel_allow,STRING,YES
vbap,pay_method,STRING,YES
vbap,bpn,STRING,YES
vbap,rep_freq,STRING,YES
vbap,fmfgus_key,STRING,YES
vbap,rfm_psst_rule,STRING,YES
vbap,rfm_psst_group,STRING,YES
vbap,pargb,STRING,YES
vbap,aufpl_oaa,STRING,YES
vbap,aplzl_oaa,STRING,YES
vbap,vlcendcu,STRING,YES
vbap,wrf_charstc1,STRING,YES
vbap,wrf_charstc2,STRING,YES
vbap,wrf_charstc3,STRING,YES
vbap,arsnum,STRING,YES
vbap,arspos,STRING,YES
vbap,wtysc_clmitem,STRING,YES
vbap,operation_flag,STRING,YES
vbap,is_deleted,BOOL,YES
vbap,recordstamp,TIMESTAMP,YES
finsc_ledger_t,mandt,STRING,YES
finsc_ledger_t,langu,STRING,YES
finsc_ledger_t,rldnr,STRING,YES
finsc_ledger_t,name,STRING,YES
finsc_ledger_t,operation_flag,STRING,YES
finsc_ledger_t,is_deleted,BOOL,YES
finsc_ledger_t,recordstamp,TIMESTAMP,YES
tvlst,mandt,STRING,YES
tvlst,spras,STRING,YES
tvlst,lifsp,STRING,YES
tvlst,vtext,STRING,YES
tvlst,operation_flag,STRING,YES
tvlst,is_deleted,BOOL,YES
tvlst,recordstamp,TIMESTAMP,YES
tj02t,istat,STRING,YES
tj02t,spras,STRING,YES
tj02t,txt04,STRING,YES
tj02t,txt30,STRING,YES
tj02t,operation_flag,STRING,YES
tj02t,is_deleted,BOOL,YES
tj02t,recordstamp,TIMESTAMP,YES
ekkn,mandt,STRING,YES
ekkn,ebeln,STRING,YES
ekkn,ebelp,STRING,YES
ekkn,zekkn,STRING,YES
ekkn,loekz,STRING,YES
ekkn,aedat,DATE,YES
ekkn,kflag,STRING,YES
ekkn,menge,NUMERIC,YES
ekkn,vproz,NUMERIC,YES
ekkn,netwr,NUMERIC,YES
ekkn,sakto,STRING,YES
ekkn,gsber,STRING,YES
ekkn,kostl,STRING,YES
ekkn,projn,STRING,YES
ekkn,vbeln,STRING,YES
ekkn,vbelp,STRING,YES
ekkn,veten,STRING,YES
ekkn,kzbrb,STRING,YES
ekkn,anln1,STRING,YES
ekkn,anln2,STRING,YES
ekkn,aufnr,STRING,YES
ekkn,wempf,STRING,YES
ekkn,ablad,STRING,YES
ekkn,kokrs,STRING,YES
ekkn,xbkst,STRING,YES
ekkn,xbauf,STRING,YES
ekkn,xbpro,STRING,YES
ekkn,erekz,STRING,YES
ekkn,kstrg,STRING,YES
ekkn,paobjnr,STRING,YES
ekkn,prctr,STRING,YES
ekkn,ps_psp_pnr,STRING,YES
ekkn,nplnr,STRING,YES
ekkn,aufpl,STRING,YES
ekkn,imkey,STRING,YES
ekkn,aplzl,STRING,YES
ekkn,vptnr,STRING,YES
ekkn,fipos,STRING,YES
ekkn,recid,STRING,YES
ekkn,service_doc_type,STRING,YES
ekkn,service_doc_id,STRING,YES
ekkn,service_doc_item_id,STRING,YES
ekkn,dummy_incl_eew_cobl,STRING,YES
ekkn,fistl,STRING,YES
ekkn,geber,STRING,YES
ekkn,fkber,STRING,YES
ekkn,dabrz,DATE,YES
ekkn,aufpl_ord,STRING,YES
ekkn,aplzl_ord,STRING,YES
ekkn,mwskz,STRING,YES
ekkn,txjcd,STRING,YES
ekkn,navnw,NUMERIC,YES
ekkn,kblnr,STRING,YES
ekkn,kblpos,STRING,YES
ekkn,lstar,STRING,YES
ekkn,prznr,STRING,YES
ekkn,grant_nbr,STRING,YES
ekkn,budget_pd,STRING,YES
ekkn,fm_split_batch,STRING,YES
ekkn,fm_split_begru,STRING,YES
ekkn,aa_final_ind,STRING,YES
ekkn,aa_final_reason,STRING,YES
ekkn,aa_final_qty,NUMERIC,YES
ekkn,aa_final_qty_f,FLOAT64,YES
ekkn,menge_f,FLOAT64,YES
ekkn,fmfgus_key,STRING,YES
ekkn,dataaging,DATE,YES
ekkn,egrup,STRING,YES
ekkn,vname,STRING,YES
ekkn,kblnr_cab,STRING,YES
ekkn,kblpos_cab,STRING,YES
ekkn,tcobjnr,STRING,YES
ekkn,dateofservice,DATE,YES
ekkn,notaxcorr,STRING,YES
ekkn,diffoptrate,NUMERIC,YES
ekkn,hasdiffoptrate,STRING,YES
ekkn,operation_flag,STRING,YES
ekkn,is_deleted,BOOL,YES
ekkn,recordstamp,TIMESTAMP,YES
vbep,mandt,STRING,YES
vbep,vbeln,STRING,YES
vbep,posnr,STRING,YES
vbep,etenr,STRING,YES
vbep,ettyp,STRING,YES
vbep,lfrel,STRING,YES
vbep,edatu,DATE,YES
vbep,ezeit,TIME,YES
vbep,wmeng,NUMERIC,YES
vbep,bmeng,NUMERIC,YES
vbep,vrkme,STRING,YES
vbep,lmeng,NUMERIC,YES
vbep,meins,STRING,YES
vbep,bddat,DATE,YES
vbep,bdart,STRING,YES
vbep,plart,STRING,YES
vbep,vbele,STRING,YES
vbep,posne,STRING,YES
vbep,etene,STRING,YES
vbep,rsdat,DATE,YES
vbep,idnnr,STRING,YES
vbep,banfn,STRING,YES
vbep,bsart,STRING,YES
vbep,bstyp,STRING,YES
vbep,wepos,STRING,YES
vbep,repos,STRING,YES
vbep,lrgdt,DATE,YES
vbep,prgrs,STRING,YES
vbep,tddat,DATE,YES
vbep,mbdat,DATE,YES
vbep,lddat,DATE,YES
vbep,wadat,DATE,YES
vbep,cmeng,NUMERIC,YES
vbep,lifsp,STRING,YES
vbep,grstr,STRING,YES
vbep,abart,STRING,YES
vbep,abruf,STRING,YES
vbep,roms1,NUMERIC,YES
vbep,roms2,NUMERIC,YES
vbep,roms3,NUMERIC,YES
vbep,romei,STRING,YES
vbep,rform,STRING,YES
vbep,umvkz,NUMERIC,YES
vbep,umvkn,NUMERIC,YES
vbep,verfp,STRING,YES
vbep,bwart,STRING,YES
vbep,bnfpo,STRING,YES
vbep,etart,STRING,YES
vbep,aufnr,STRING,YES
vbep,plnum,STRING,YES
vbep,sernr,STRING,YES
vbep,aeskd,STRING,YES
vbep,abges,FLOAT64,YES
vbep,mbuhr,TIME,YES
vbep,tduhr,TIME,YES
vbep,lduhr,TIME,YES
vbep,wauhr,TIME,YES
vbep,aulwe,STRING,YES
vbep,handoverdate,DATE,YES
vbep,handovertime,TIME,YES
vbep,delivery_date_type_rule,STRING,YES
vbep,dlvqty_bu,NUMERIC,YES
vbep,dlvqty_su,NUMERIC,YES
vbep,ocdqty_bu,NUMERIC,YES
vbep,ocdqty_su,NUMERIC,YES
vbep,ordqty_bu,NUMERIC,YES
vbep,ordqty_su,NUMERIC,YES
vbep,crea_dlvdate,DATE,YES
vbep,req_dlvdate,DATE,YES
vbep,bedar,STRING,YES
vbep,dataaging,DATE,YES
vbep,waerk,STRING,YES
vbep,odn_amount,NUMERIC,YES
vbep,handle,STRING,YES
vbep,lccst,STRING,YES
vbep,rrqqty_bu,NUMERIC,YES
vbep,crqqty_bu,NUMERIC,YES
vbep,dummy_slsdocschedl_incl_eew_ps,STRING,YES
vbep,fsh_ralloc_qty,NUMERIC,YES
vbep,fsh_os_id,STRING,YES
vbep,fsh_pqr_rc,STRING,YES
vbep,mbdat_drs,DATE,YES
vbep,operation_flag,STRING,YES
vbep,is_deleted,BOOL,YES
vbep,recordstamp,TIMESTAMP,YES
kna1,mandt,STRING,YES
kna1,kunnr,STRING,YES
kna1,land1,STRING,YES
kna1,name1,STRING,YES
kna1,name2,STRING,YES
kna1,ort01,STRING,YES
kna1,pstlz,STRING,YES
kna1,regio,STRING,YES
kna1,sortl,STRING,YES
kna1,stras,STRING,YES
kna1,telf1,STRING,YES
kna1,telfx,STRING,YES
kna1,xcpdk,STRING,YES
kna1,adrnr,STRING,YES
kna1,mcod1,STRING,YES
kna1,mcod2,STRING,YES
kna1,mcod3,STRING,YES
kna1,anred,STRING,YES
kna1,aufsd,STRING,YES
kna1,bahne,STRING,YES
kna1,bahns,STRING,YES
kna1,bbbnr,STRING,YES
kna1,bbsnr,STRING,YES
kna1,begru,STRING,YES
kna1,brsch,STRING,YES
kna1,bubkz,STRING,YES
kna1,datlt,STRING,YES
kna1,erdat,DATE,YES
kna1,ernam,STRING,YES
kna1,exabl,STRING,YES
kna1,faksd,STRING,YES
kna1,fiskn,STRING,YES
kna1,knazk,STRING,YES
kna1,knrza,STRING,YES
kna1,konzs,STRING,YES
kna1,ktokd,STRING,YES
kna1,kukla,STRING,YES
kna1,lifnr,STRING,YES
kna1,lifsd,STRING,YES
kna1,locco,STRING,YES
kna1,loevm,STRING,YES
kna1,name3,STRING,YES
kna1,name4,STRING,YES
kna1,niels,STRING,YES
kna1,ort02,STRING,YES
kna1,pfach,STRING,YES
kna1,pstl2,STRING,YES
kna1,counc,STRING,YES
kna1,cityc,STRING,YES
kna1,rpmkr,STRING,YES
kna1,sperr,STRING,YES
kna1,spras,STRING,YES
kna1,stcd1,STRING,YES
kna1,stcd2,STRING,YES
kna1,stkza,STRING,YES
kna1,stkzu,STRING,YES
kna1,telbx,STRING,YES
kna1,telf2,STRING,YES
kna1,teltx,STRING,YES
kna1,telx1,STRING,YES
kna1,lzone,STRING,YES
kna1,xzemp,STRING,YES
kna1,vbund,STRING,YES
kna1,stceg,STRING,YES
kna1,dear1,STRING,YES
kna1,dear2,STRING,YES
kna1,dear3,STRING,YES
kna1,dear4,STRING,YES
kna1,dear5,STRING,YES
kna1,gform,STRING,YES
kna1,bran1,STRING,YES
kna1,bran2,STRING,YES
kna1,bran3,STRING,YES
kna1,bran4,STRING,YES
kna1,bran5,STRING,YES
kna1,ekont,STRING,YES
kna1,umsat,NUMERIC,YES
kna1,umjah,STRING,YES
kna1,uwaer,STRING,YES
kna1,jmzah,STRING,YES
kna1,jmjah,STRING,YES
kna1,katr1,STRING,YES
kna1,katr2,STRING,YES
kna1,katr3,STRING,YES
kna1,katr4,STRING,YES
kna1,katr5,STRING,YES
kna1,katr6,STRING,YES
kna1,katr7,STRING,YES
kna1,katr8,STRING,YES
kna1,katr9,STRING,YES
kna1,katr10,STRING,YES
kna1,stkzn,STRING,YES
kna1,umsa1,NUMERIC,YES
kna1,txjcd,STRING,YES
kna1,periv,STRING,YES
kna1,abrvw,STRING,YES
kna1,inspbydebi,STRING,YES
kna1,inspatdebi,STRING,YES
kna1,ktocd,STRING,YES
kna1,pfort,STRING,YES
kna1,werks,STRING,YES
kna1,dtams,STRING,YES
kna1,dtaws,STRING,YES
kna1,duefl,STRING,YES
kna1,hzuor,STRING,YES
kna1,sperz,STRING,YES
kna1,etikg,STRING,YES
kna1,civve,STRING,YES
kna1,milve,STRING,YES
kna1,kdkg1,STRING,YES
kna1,kdkg2,STRING,YES
kna1,kdkg3,STRING,YES
kna1,kdkg4,STRING,YES
kna1,kdkg5,STRING,YES
kna1,xknza,STRING,YES
kna1,fityp,STRING,YES
kna1,stcdt,STRING,YES
kna1,stcd3,STRING,YES
kna1,stcd4,STRING,YES
kna1,stcd5,STRING,YES
kna1,stcd6,STRING,YES
kna1,xicms,STRING,YES
kna1,xxipi,STRING,YES
kna1,xsubt,STRING,YES
kna1,cfopc,STRING,YES
kna1,txlw1,STRING,YES
kna1,txlw2,STRING,YES
kna1,ccc01,STRING,YES
kna1,ccc02,STRING,YES
kna1,ccc03,STRING,YES
kna1,ccc04,STRING,YES
kna1,bonded_area_confirm,STRING,YES
kna1,donate_mark,STRING,YES
kna1,consolidate_invoice,STRING,YES
kna1,allowance_type,STRING,YES
kna1,einvoice_mode,STRING,YES
kna1,cassd,STRING,YES
kna1,knurl,STRING,YES
kna1,j_1kfrepre,STRING,YES
kna1,j_1kftbus,STRING,YES
kna1,j_1kftind,STRING,YES
kna1,confs,STRING,YES
kna1,updat,DATE,YES
kna1,uptim,TIME,YES
kna1,nodel,STRING,YES
kna1,dear6,STRING,YES
kna1,delivery_date_rule,STRING,YES
kna1,cvp_xblck,STRING,YES
kna1,suframa,STRING,YES
kna1,rg,STRING,YES
kna1,exp,STRING,YES
kna1,uf,STRING,YES
kna1,rgdate,DATE,YES
kna1,ric,STRING,YES
kna1,rne,STRING,YES
kna1,rnedate,DATE,YES
kna1,cnae,STRING,YES
kna1,legalnat,STRING,YES
kna1,crtn,STRING,YES
kna1,icmstaxpay,STRING,YES
kna1,indtyp,STRING,YES
kna1,tdt,STRING,YES
kna1,comsize,STRING,YES
kna1,decregpc,STRING,YES
kna1,ph_biz_style,STRING,YES
kna1,kna1_eew_cust,STRING,YES
kna1,rule_exclusion,STRING,YES
kna1,vso_r_palhgt,NUMERIC,YES
kna1,vso_r_pal_ul,STRING,YES
kna1,vso_r_pk_mat,STRING,YES
kna1,vso_r_matpal,STRING,YES
kna1,vso_r_i_no_lyr,STRING,YES
kna1,vso_r_one_mat,STRING,YES
kna1,vso_r_one_sort,STRING,YES
kna1,vso_r_uld_side,STRING,YES
kna1,vso_r_load_pref,STRING,YES
kna1,vso_r_dpoint,STRING,YES
kna1,alc,STRING,YES
kna1,pmt_office,STRING,YES
kna1,fee_schedule,STRING,YES
kna1,duns,STRING,YES
kna1,duns4,STRING,YES
kna1,sam_ue_id,STRING,YES
kna1,sam_eft_ind,STRING,YES
kna1,psofg,STRING,YES
kna1,psois,STRING,YES
kna1,pson1,STRING,YES
kna1,pson2,STRING,YES
kna1,pson3,STRING,YES
kna1,psovn,STRING,YES
kna1,psotl,STRING,YES
kna1,psohs,STRING,YES
kna1,psost,STRING,YES
kna1,psoo1,STRING,YES
kna1,psoo2,STRING,YES
kna1,psoo3,STRING,YES
kna1,psoo4,STRING,YES
kna1,psoo5,STRING,YES
kna1,j_1iexcd,STRING,YES
kna1,j_1iexrn,STRING,YES
kna1,j_1iexrg,STRING,YES
kna1,j_1iexdi,STRING,YES
kna1,j_1iexco,STRING,YES
kna1,j_1icstno,STRING,YES
kna1,j_1ilstno,STRING,YES
kna1,j_1ipanno,STRING,YES
kna1,j_1iexcicu,STRING,YES
kna1,aedat,DATE,YES
kna1,usnam,STRING,YES
kna1,j_1isern,STRING,YES
kna1,j_1ipanref,STRING,YES
kna1,gst_tds,STRING,YES
kna1,j_3getyp,STRING,YES
kna1,j_3greftyp,STRING,YES
kna1,pspnr,STRING,YES
kna1,coaufnr,STRING,YES
kna1,j_3gagext,STRING,YES
kna1,j_3gagint,STRING,YES
kna1,j_3gagdumi,STRING,YES
kna1,j_3gagstdi,STRING,YES
kna1,lgort,STRING,YES
kna1,kokrs,STRING,YES
kna1,kostl,STRING,YES
kna1,j_3gabglg,STRING,YES
kna1,j_3gabgvg,STRING,YES
kna1,j_3gabrart,STRING,YES
kna1,j_3gstdmon,NUMERIC,YES
kna1,j_3gstdtag,NUMERIC,YES
kna1,j_3gtagmon,NUMERIC,YES
kna1,j_3gzugtag,STRING,YES
kna1,j_3gmaschb,STRING,YES
kna1,j_3gmeinsa,STRING,YES
kna1,j_3gkeinsa,STRING,YES
kna1,j_3gblsper,STRING,YES
kna1,j_3gkleivo,STRING,YES
kna1,j_3gcalid,STRING,YES
